token,sector,month,new_supply,mean_price_usd,new_supply_value_usd
MPL_SYRUP,DeFi,2025-10,1088849.05,0.390889,425618.89
MPL_SYRUP,DeFi,2025-11,18990507.1,0.385018,7311684.13
MPL_SYRUP,DeFi,2025-12,10780956.13,0.289427,3120302.35
MPL_SYRUP,DeFi,2026-01,5513569.17,0.360248,1986253.75
MPL_SYRUP,DeFi,2026-02,1916981.48,0.259673,497789.1
MPL_SYRUP,DeFi,2026-03,2836374.04,0.233487,662256.53
MPL_SYRUP,DeFi,2026-04,-80743.23,0.216303,-17464.99
GMX,DeFi,2021-10,17173.99,26.015553,446790.93
GMX,DeFi,2021-11,294413.29,34.745747,10229609.68
GMX,DeFi,2021-12,41581.0,25.544013,1062145.51
GMX,DeFi,2022-01,188064.38,39.383339,7406603.25
GMX,DeFi,2022-02,156416.15,35.300724,5521603.48
GMX,DeFi,2022-03,128925.85,27.154663,3500938.03
GMX,DeFi,2022-04,79167.53,35.204348,2787041.33
GMX,DeFi,2022-05,76246.91,23.032961,1756192.11
GMX,DeFi,2022-06,71830.84,18.018194,1294261.99
GMX,DeFi,2022-07,130838.2,25.541548,3341810.07
GMX,DeFi,2022-08,160867.02,39.702582,6386835.89
GMX,DeFi,2022-09,46123.35,45.57975,2102290.56
GMX,DeFi,2022-10,91001.59,39.536265,3597863.05
GMX,DeFi,2022-11,109972.21,40.317992,4433858.73
GMX,DeFi,2022-12,126498.25,49.090115,6209813.92
GMX,DeFi,2023-01,3546.5,47.868148,169764.55
GMX,DeFi,2023-02,67671.29,71.434584,4834070.36
GMX,DeFi,2023-03,135135.32,73.156852,9886074.21
GMX,DeFi,2023-04,67578.08,77.815439,5258617.77
GMX,DeFi,2023-05,77626.76,62.269273,4833762.02
GMX,DeFi,2023-06,85308.49,51.161525,4364512.72
GMX,DeFi,2023-07,76059.02,55.397863,4213507.1
GMX,DeFi,2023-08,77601.25,43.674221,3389174.06
GMX,DeFi,2023-09,47455.92,33.733118,1600836.03
GMX,DeFi,2023-10,112553.82,38.975888,4386885.2
GMX,DeFi,2023-11,94693.63,50.330948,4766020.27
GMX,DeFi,2023-12,99647.89,49.228712,4905537.22
GMX,DeFi,2024-01,52052.07,50.131105,2609427.99
GMX,DeFi,2024-02,46059.33,45.69951,2104888.74
GMX,DeFi,2024-03,70938.68,51.291228,3638531.85
GMX,DeFi,2024-04,-17872.07,32.938556,-588680.09
GMX,DeFi,2024-05,26131.92,29.398822,768247.74
GMX,DeFi,2024-06,30354.53,33.228784,1008644.11
GMX,DeFi,2024-07,52253.67,27.898659,1457807.35
GMX,DeFi,2024-08,47115.93,25.230826,1188773.8
GMX,DeFi,2024-09,53035.7,24.568044,1302983.41
GMX,DeFi,2024-10,84468.12,22.346996,1887608.71
GMX,DeFi,2024-11,55325.95,26.951158,1491098.34
GMX,DeFi,2024-12,57675.56,33.682878,1942678.93
GMX,DeFi,2025-01,44048.89,24.51184,1079719.46
GMX,DeFi,2025-02,36962.28,19.482347,720111.99
GMX,DeFi,2025-03,42823.14,14.929144,639312.78
GMX,DeFi,2025-04,79156.36,13.94453,1103798.26
GMX,DeFi,2025-05,50105.76,15.061947,754690.26
GMX,DeFi,2025-06,34780.58,15.01578,522257.47
GMX,DeFi,2025-07,47212.42,13.409501,633094.95
GMX,DeFi,2025-08,41435.22,15.05596,623846.98
GMX,DeFi,2025-09,55402.14,15.330804,849359.39
GMX,DeFi,2025-10,-13028.84,11.94516,-155631.62
GMX,DeFi,2025-11,28497.32,9.031493,257373.38
GMX,DeFi,2025-12,11832.56,8.410947,99523.06
GMX,DeFi,2026-01,9821.41,7.768109,76293.81
GMX,DeFi,2026-02,23675.31,6.370622,150826.42
GMX,DeFi,2026-03,-18291.24,6.590039,-120539.99
GMX,DeFi,2026-04,14716.39,6.072923,89371.49
DRIFT,DeFi,2024-06,27330660.63,0.462436,12638693.51
DRIFT,DeFi,2024-07,8638383.26,0.436046,3766731.08
DRIFT,DeFi,2024-08,31226685.95,0.380984,11896880.7
DRIFT,DeFi,2024-09,16306380.25,0.601518,9808584.02
DRIFT,DeFi,2024-10,13111124.5,0.529049,6936429.98
DRIFT,DeFi,2024-11,16820861.32,1.151364,19366935.0
DRIFT,DeFi,2024-12,9732434.78,1.312389,12772743.18
DRIFT,DeFi,2025-01,5950239.68,1.14661,6822601.97
DRIFT,DeFi,2025-02,11970444.83,0.733579,8781271.19
DRIFT,DeFi,2025-03,5438943.09,0.620266,3373592.67
DRIFT,DeFi,2025-04,3628132.48,0.504757,1831326.54
DRIFT,DeFi,2025-05,5473688.15,0.64506,3530858.74
DRIFT,DeFi,2025-06,37714011.12,0.464864,17531890.81
DRIFT,DeFi,2025-07,7447400.97,0.486194,3620880.9
DRIFT,DeFi,2025-08,14019078.86,0.547399,7674026.88
DRIFT,DeFi,2025-09,6850400.71,0.679114,4652199.67
DRIFT,DeFi,2025-10,14227608.58,0.620049,8821814.38
DRIFT,DeFi,2025-11,28561178.79,0.299184,8545060.76
DRIFT,DeFi,2025-12,144654197.55,0.188781,27307997.18
DRIFT,DeFi,2026-01,29675.73,0.16138,4789.08
DRIFT,DeFi,2026-02,-1006459.55,0.090973,-91560.16
DRIFT,DeFi,2026-03,26408592.69,0.080961,2138056.48
DRIFT,DeFi,2026-04,30466385.81,0.042822,1304623.9
ETHFI,DeFi,2024-04,-151240.22,4.605384,-696519.28
ETHFI,DeFi,2024-05,289879.91,4.012488,1163139.6
ETHFI,DeFi,2024-06,-121495.91,3.843547,-466975.28
ETHFI,DeFi,2024-07,51314231.65,2.269622,116463893.96
ETHFI,DeFi,2024-08,8036569.54,1.489662,11971770.54
ETHFI,DeFi,2024-09,15521799.85,1.409846,21883351.21
ETHFI,DeFi,2024-10,17912455.7,1.518444,27199062.82
ETHFI,DeFi,2024-11,873453.83,1.734347,1514872.38
ETHFI,DeFi,2024-12,8302331.24,2.425223,20135004.88
ETHFI,DeFi,2025-01,2524829.7,1.923398,4856253.16
ETHFI,DeFi,2025-02,12059187.23,1.145166,13809765.99
ETHFI,DeFi,2025-03,-2649855.95,0.727347,-1927364.41
ETHFI,DeFi,2025-04,5284774.25,0.509827,2694323.15
ETHFI,DeFi,2025-05,93405697.31,1.049144,97996013.05
ETHFI,DeFi,2025-06,46982751.54,1.071384,50336557.83
ETHFI,DeFi,2025-07,45998094.43,1.135939,52251032.76
ETHFI,DeFi,2025-08,45141339.64,1.12802,50920347.51
ETHFI,DeFi,2025-09,49875801.36,1.388016,69228410.26
ETHFI,DeFi,2025-10,48581183.97,1.272966,61842209.88
ETHFI,DeFi,2025-11,43938826.05,0.873483,38379832.17
ETHFI,DeFi,2025-12,44029254.17,0.764509,33660745.45
ETHFI,DeFi,2026-01,46250160.8,0.693365,32068249.69
ETHFI,DeFi,2026-02,45254807.59,0.474286,21463734.26
ETHFI,DeFi,2026-03,43417333.0,0.533034,23142915.31
ETHFI,DeFi,2026-04,97092.17,0.450269,43717.61
GRT,L1,2021-01,-6225266.71,0.430418,-2679468.61
GRT,L1,2021-02,2422334.04,1.608835,3897136.5
GRT,L1,2021-03,-3009829.91,1.743791,-5248512.91
GRT,L1,2021-04,4806006.77,1.703266,8185909.75
GRT,L1,2021-05,-2327218.47,1.186024,-2760136.06
GRT,L1,2021-06,1678642260.69,0.663919,1114482155.9
GRT,L1,2021-07,1811898207.43,0.609368,1104113136.99
GRT,L1,2021-08,195939390.37,0.838697,164333720.66
GRT,L1,2021-09,38714314.95,0.815804,31583307.87
GRT,L1,2021-10,-3839447.28,0.807241,-3099360.35
GRT,L1,2021-11,25660939.39,1.003891,25760782.55
GRT,L1,2021-12,271025888.21,0.702636,190432523.9
GRT,L1,2022-01,906584473.4,0.535936,485871058.04
GRT,L1,2022-02,8752207.99,0.419682,3673143.7
GRT,L1,2022-03,552359345.12,0.38799,214310014.99
GRT,L1,2022-04,180659588.18,0.393324,71057836.95
GRT,L1,2022-05,1235571.22,0.206987,255747.6
GRT,L1,2022-06,532266669.91,0.123699,65840761.44
GRT,L1,2022-07,-105953600.7,0.102588,-10869606.26
GRT,L1,2022-08,120725549.15,0.122505,14789482.55
GRT,L1,2022-09,-46980579.75,0.104923,-4929333.13
GRT,L1,2022-10,-17859105.74,0.088245,-1575980.06
GRT,L1,2022-11,27420093.45,0.069332,1901079.51
GRT,L1,2022-12,-2197865.03,0.061642,-135481.06
GRT,L1,2023-01,1416718607.76,0.076982,109061567.07
GRT,L1,2023-02,8348623.04,0.151197,1262289.19
GRT,L1,2023-03,56894366.52,0.143392,8158185.7
GRT,L1,2023-04,56569885.37,0.147561,8347518.32
GRT,L1,2023-05,53625263.05,0.123681,6632435.38
GRT,L1,2023-06,68538566.18,0.10979,7524826.16
GRT,L1,2023-07,48910856.27,0.116241,5685437.11
GRT,L1,2023-08,53606300.11,0.099569,5337532.29
GRT,L1,2023-09,74590097.52,0.086322,6438757.17
GRT,L1,2023-10,28250339.25,0.087682,2477034.6
GRT,L1,2023-11,54783034.66,0.133306,7302926.48
GRT,L1,2023-12,31565726.66,0.168554,5320545.24
GRT,L1,2024-01,29002201.52,0.169008,4901610.61
GRT,L1,2024-02,40120099.39,0.207182,8312177.84
GRT,L1,2024-03,24911497.84,0.379054,9442810.22
GRT,L1,2024-04,35016749.95,0.295803,10358060.97
GRT,L1,2024-05,24596052.95,0.296878,7302031.41
GRT,L1,2024-06,34597004.46,0.245893,8507171.98
GRT,L1,2024-07,5941605.26,0.196413,1167008.06
GRT,L1,2024-08,-3462644.54,0.149591,-517979.44
GRT,L1,2024-09,3211570.53,0.153528,493067.53
GRT,L1,2024-10,616996.44,0.16269,100379.35
GRT,L1,2024-11,25242124.28,0.197679,4989826.2
GRT,L1,2024-12,-40928984.83,0.261388,-10698334.21
GRT,L1,2025-01,18299509.38,0.205296,3756810.1
GRT,L1,2025-02,-10533449.95,0.137822,-1451745.12
GRT,L1,2025-03,11935514.97,0.099867,1191964.47
GRT,L1,2025-04,-2037942.52,0.084413,-172029.08
GRT,L1,2025-05,-8476045.49,0.107622,-912210.73
GRT,L1,2025-06,333859737.67,0.087956,29364833.35
GRT,L1,2025-07,529487940.56,0.097963,51870328.99
GRT,L1,2025-08,60500718.73,0.093121,5633896.84
GRT,L1,2025-09,54960821.06,0.090504,4974165.48
GRT,L1,2025-10,20293014.0,0.070878,1438329.56
GRT,L1,2025-11,65971050.44,0.05727,3778161.93
GRT,L1,2025-12,52629229.1,0.041202,2168454.29
GRT,L1,2026-01,33425686.15,0.038737,1294794.56
GRT,L1,2026-02,38087815.16,0.027573,1050198.48
GRT,L1,2026-03,38155333.48,0.025654,978826.82
GRT,L1,2026-04,4320327.84,0.024088,104067.36
OP,L1,2022-07,-3610354.22,0.739195,-2668754.0
OP,L1,2022-08,5181475.74,1.451,7518321.63
OP,L1,2022-09,-1954954.57,1.095033,-2140740.18
OP,L1,2022-10,-66069.54,0.844392,-55788.58
OP,L1,2022-11,394330.93,0.983207,387709.04
OP,L1,2022-12,414860.28,0.999979,414851.6
OP,L1,2023-01,-665239.93,1.638775,-1090178.55
OP,L1,2023-02,454181.71,2.706585,1229281.4
OP,L1,2023-03,98715703.01,2.429485,239828273.41
OP,L1,2023-04,1195786.67,2.338477,2796320.0
OP,L1,2023-05,22175087.4,1.747943,38760786.19
OP,L1,2023-06,307986941.28,1.282076,394862659.32
OP,L1,2023-07,33180553.59,1.398247,46394625.61
OP,L1,2023-08,38631182.45,1.554381,60047559.15
OP,L1,2023-09,81878141.97,1.327848,108721730.43
OP,L1,2023-10,80828867.25,1.297255,104855663.78
OP,L1,2023-11,2173919.94,1.671255,3633173.93
OP,L1,2023-12,31988774.43,2.504989,80131521.51
OP,L1,2024-01,41273418.07,3.382411,139603647.64
OP,L1,2024-02,3357972.84,3.528314,11847981.62
OP,L1,2024-03,46408430.69,3.936245,182674975.46
OP,L1,2024-04,41626512.73,2.697326,112280269.63
OP,L1,2024-05,40533267.82,2.618927,106153670.08
OP,L1,2024-06,34817773.68,2.062457,71810147.77
OP,L1,2024-07,-142386.86,1.710803,-243595.88
OP,L1,2024-08,66101374.0,1.402909,92734235.05
OP,L1,2024-09,67646315.08,1.563974,105797056.04
OP,L1,2024-10,2331176.52,1.665163,3881787.77
OP,L1,2024-11,-2899249.03,1.806141,-5236451.18
OP,L1,2024-12,96579706.78,2.23255,215619013.26
OP,L1,2025-01,2190294.71,1.768265,3873020.61
OP,L1,2025-02,265070415.22,1.128357,299094164.43
OP,L1,2025-03,-1132720.49,0.900832,-1020390.93
OP,L1,2025-04,38751918.75,0.70182,27196882.01
OP,L1,2025-05,56592020.62,0.737493,41736229.57
OP,L1,2025-06,39373452.99,0.595028,23428301.13
OP,L1,2025-07,764022.91,0.663727,507103.01
OP,L1,2025-08,26826296.9,0.727427,19514165.11
OP,L1,2025-09,-837831.22,0.736287,-616884.06
OP,L1,2025-10,116200441.93,0.537147,62416763.59
OP,L1,2025-11,1014559.39,0.369604,374985.22
OP,L1,2025-12,47842651.96,0.292735,14005241.17
OP,L1,2026-01,-321736.05,0.312099,-100413.42
OP,L1,2026-02,173395187.18,0.173604,30102045.5
OP,L1,2026-03,1539560.25,0.119237,183573.14
OP,L1,2026-04,18630733.47,0.111533,2077938.92
POL,L1,2023-11,1044772.4,0.778944,813819.7
POL,L1,2023-12,7611771.27,0.864722,6582069.31
POL,L1,2024-01,24894631.66,0.829834,20658405.89
POL,L1,2024-02,11801499.7,0.903184,10658922.61
POL,L1,2024-03,3562181.52,1.076693,3835377.33
POL,L1,2024-04,41770409.56,0.791379,33056224.02
POL,L1,2024-05,19386024.09,0.705715,13681015.76
POL,L1,2024-06,41918456.8,0.619268,25958738.35
POL,L1,2024-07,11775652.07,0.521197,6137437.08
POL,L1,2024-08,29814674.66,0.450137,13420677.88
POL,L1,2024-09,7123074478.75,0.397521,2831571827.83
POL,L1,2024-10,299322512.25,0.364342,109055670.46
POL,L1,2024-11,375842763.92,0.423051,159000521.45
POL,L1,2024-12,323606265.12,0.575367,186192249.23
POL,L1,2025-01,194932343.41,0.458831,89440921.75
POL,L1,2025-02,6548536.91,0.311589,2040453.57
POL,L1,2025-03,28239872.91,0.228472,6452014.16
POL,L1,2025-04,62744738.25,0.199445,12514110.85
POL,L1,2025-05,249065415.12,0.237389,59125430.69
POL,L1,2025-06,80179691.97,0.198556,15920176.73
POL,L1,2025-07,27199661.22,0.218846,5952532.28
POL,L1,2025-08,1448278203.04,0.235725,341395838.65
POL,L1,2025-09,41498113.7,0.257427,10682747.29
POL,L1,2025-10,-6598384.89,0.208523,-1375916.43
POL,L1,2025-11,28811519.59,0.157266,4531081.17
POL,L1,2025-12,15391069.63,0.115044,1770644.24
POL,L1,2026-01,24692754.82,0.132297,3266779.46
POL,L1,2026-02,16926359.37,0.10393,1759159.76
POL,L1,2026-03,14180763.54,0.097324,1380127.31
POL,L1,2026-04,9608085.74,0.090883,873213.39
ARB,L1,2023-04,-946775.71,1.369816,-1296908.27
ARB,L1,2023-05,-331094.84,1.201591,-397840.58
ARB,L1,2023-06,134319.95,1.091884,146661.82
ARB,L1,2023-07,-399292.85,1.184157,-472825.55
ARB,L1,2023-08,1673101.2,1.069444,1789287.95
ARB,L1,2023-09,-817838.09,0.849576,-694815.6
ARB,L1,2023-10,-2249076.4,0.863655,-1942426.31
ARB,L1,2023-11,6014261.86,1.065605,6408829.82
ARB,L1,2023-12,-4587157.61,1.20857,-5543901.82
ARB,L1,2024-01,-4429823.91,1.888074,-8363833.79
ARB,L1,2024-02,2676225.36,1.910477,5112867.18
ARB,L1,2024-03,1376747777.76,1.860537,2561489580.69
ARB,L1,2024-04,6140780.47,1.280947,7866016.71
ARB,L1,2024-05,239045018.7,1.072692,256421593.81
ARB,L1,2024-06,337924020.43,0.926853,313205724.45
ARB,L1,2024-07,106036023.38,0.72927,77328933.17
ARB,L1,2024-08,157421011.62,0.559668,88103433.15
ARB,L1,2024-09,121115809.81,0.549329,66532437.92
ARB,L1,2024-10,358550325.79,0.550324,197318841.12
ARB,L1,2024-11,121417403.87,0.682539,82872056.56
ARB,L1,2024-12,112642160.1,0.928541,104592812.48
ARB,L1,2025-01,141627894.57,0.743441,105291989.28
ARB,L1,2025-02,63546105.79,0.476037,30250273.92
ARB,L1,2025-03,200825204.1,0.374615,75232139.93
ARB,L1,2025-04,140481397.49,0.307514,43199997.71
ARB,L1,2025-05,99115100.57,0.382084,37870263.85
ARB,L1,2025-06,118251258.94,0.33132,39178994.05
ARB,L1,2025-07,180195424.37,0.405575,73082769.28
ARB,L1,2025-08,140596243.68,0.479016,67347800.34
ARB,L1,2025-09,115727303.31,0.483947,56005850.57
ARB,L1,2025-10,86999510.24,0.356277,30995932.48
ARB,L1,2025-11,121248146.69,0.249132,30206796.03
ARB,L1,2025-12,100636544.38,0.200012,20128508.91
ARB,L1,2026-01,109803953.7,0.195795,21499113.05
ARB,L1,2026-02,108994205.39,0.112122,12220641.95
ARB,L1,2026-03,101238921.57,0.098844,10006858.45
ARB,L1,2026-04,3082998.26,0.096622,297884.79
ENS,L1,2021-12,755797.64,46.835137,35397886.13
ENS,L1,2022-01,597934.19,25.93991,15510359.3
ENS,L1,2022-02,255981.22,17.362476,4444467.93
ENS,L1,2022-03,290970.41,15.628246,4547357.18
ENS,L1,2022-04,226350.3,15.940364,3608106.04
ENS,L1,2022-05,1400310.95,14.173512,19847324.49
ENS,L1,2022-06,692333.16,9.788945,6777211.49
ENS,L1,2022-07,38136.01,10.886952,415184.92
ENS,L1,2022-08,172087.12,14.524918,2499551.28
ENS,L1,2022-09,-58691.27,14.387634,-844428.48
ENS,L1,2022-10,-55792.54,17.416301,-971699.75
ENS,L1,2022-11,70952.42,13.843333,982218.05
ENS,L1,2022-12,-13371.01,12.450712,-166478.63
ENS,L1,2023-01,-54705.14,13.498256,-738424.0
ENS,L1,2023-02,90505.71,15.564799,1408703.14
ENS,L1,2023-03,-80314.78,13.69713,-1100081.96
ENS,L1,2023-04,51360.46,13.084165,672008.8
ENS,L1,2023-05,-6535.01,10.721454,-70064.82
ENS,L1,2023-06,-26529.38,8.584783,-227748.98
ENS,L1,2023-07,34108.19,9.460468,322679.46
ENS,L1,2023-08,-3324.07,8.593157,-28564.21
ENS,L1,2023-09,-29505.81,7.492948,-221085.52
ENS,L1,2023-10,-46839.88,7.41959,-347532.71
ENS,L1,2023-11,4534631.92,8.590832,38956260.71
ENS,L1,2023-12,119107.3,9.131821,1087666.52
ENS,L1,2024-01,275261.88,17.738068,4882614.05
ENS,L1,2024-02,59738.11,21.300361,1272443.29
ENS,L1,2024-03,109875.69,22.951863,2521851.76
ENS,L1,2024-04,366058.99,16.935814,6199506.74
ENS,L1,2024-05,298785.56,17.710947,5291775.18
ENS,L1,2024-06,118969.06,24.073117,2863956.19
ENS,L1,2024-07,1227726.64,26.806804,32911427.4
ENS,L1,2024-08,174544.87,19.545864,3411630.34
ENS,L1,2024-09,72792.74,17.761452,1292904.74
ENS,L1,2024-10,184579.8,17.165004,3168313.11
ENS,L1,2024-11,-99604.47,19.896015,-1981732.14
ENS,L1,2024-12,74297.88,38.746091,2878752.42
ENS,L1,2025-01,-41076.95,33.74203,-1386019.74
ENS,L1,2025-02,-57819.47,26.529473,-1533920.1
ENS,L1,2025-03,-4479.72,18.116719,-81157.85
ENS,L1,2025-04,17718.88,15.290029,270922.11
ENS,L1,2025-05,-61793.08,21.530414,-1330430.63
ENS,L1,2025-06,86752.39,20.108123,1744427.67
ENS,L1,2025-07,-20278.95,24.169882,-490139.78
ENS,L1,2025-08,-14454.45,26.220934,-379009.27
ENS,L1,2025-09,48203.18,22.469931,1083122.16
ENS,L1,2025-10,-92716.04,17.453163,-1618188.08
ENS,L1,2025-11,4838366.96,12.816228,62009614.15
ENS,L1,2025-12,245141.0,10.366547,2541265.84
ENS,L1,2026-01,16084.95,9.813982,157857.37
ENS,L1,2026-02,4201.36,6.357644,26710.78
ENS,L1,2026-03,184505.7,6.012325,1109308.18
ENS,L1,2026-04,6094.99,5.687764,34666.88
DIMO,DePIN,2023-05,-383315.26,0.17465,-66946.0
DIMO,DePIN,2023-06,12396926.76,0.141323,1751976.09
DIMO,DePIN,2023-07,10041149.42,0.11337,1138361.29
DIMO,DePIN,2023-08,26543299.49,0.084784,2250444.42
DIMO,DePIN,2023-09,-2055298.02,0.093241,-191638.75
DIMO,DePIN,2023-10,12998925.18,0.086921,1129874.82
DIMO,DePIN,2023-11,1394324.13,0.091434,127488.48
DIMO,DePIN,2023-12,46940152.97,0.293138,13759964.66
DIMO,DePIN,2024-01,4693892.47,0.456024,2140528.73
DIMO,DePIN,2024-02,2391534.44,0.46085,1102139.67
DIMO,DePIN,2024-03,425577.77,0.474813,202069.8
DIMO,DePIN,2024-04,16346664.55,0.342306,5595564.36
DIMO,DePIN,2024-05,-331637.46,0.235538,-78113.3
DIMO,DePIN,2024-06,7314987.04,0.179886,1315864.5
DIMO,DePIN,2024-07,4743425.32,0.170676,809587.21
DIMO,DePIN,2024-08,-8587.53,0.145096,-1246.02
DIMO,DePIN,2024-09,7962933.93,0.164693,1311438.87
DIMO,DePIN,2024-10,1475466.08,0.14497,213898.68
DIMO,DePIN,2024-11,37427573.41,0.163051,6102587.07
DIMO,DePIN,2024-12,751384.03,0.209854,157680.93
DIMO,DePIN,2025-01,23836290.64,0.139754,3331217.57
DIMO,DePIN,2025-02,1266614.06,0.089226,113014.67
DIMO,DePIN,2025-03,8868147.79,0.072074,639159.85
DIMO,DePIN,2025-04,6554291.25,0.069821,457624.84
DIMO,DePIN,2025-05,136938.1,0.072034,9864.18
DIMO,DePIN,2025-06,21730702.05,0.055658,1209485.12
DIMO,DePIN,2025-07,51401415.79,0.054361,2794228.37
DIMO,DePIN,2025-08,-2917197.74,0.058598,-170942.43
DIMO,DePIN,2025-09,8397568.91,0.066839,561289.28
DIMO,DePIN,2025-10,6526495.0,0.047087,307309.83
DIMO,DePIN,2025-11,-1337653.17,0.025207,-33717.65
DIMO,DePIN,2025-12,8325481.06,0.015645,130250.43
DIMO,DePIN,2026-01,5896896.7,0.012472,73544.86
DIMO,DePIN,2026-02,4653525.05,0.011038,51366.48
DIMO,DePIN,2026-03,76614772.46,0.013195,1010963.09
DIMO,DePIN,2026-04,-2598438.36,0.012494,-32464.22
IOTX,DePIN,2018-06,407480000.0,0.037926,15454024.76
IOTX,DePIN,2018-07,0.0,0.025762,0.0
IOTX,DePIN,2018-08,0.0,0.013583,0.0
IOTX,DePIN,2018-09,106000000.0,0.012423,1316810.24
IOTX,DePIN,2018-10,200890.56,0.016191,3252.63
IOTX,DePIN,2018-11,3457504.66,0.014279,49371.43
IOTX,DePIN,2018-12,-3658395.22,0.007983,-29203.49
IOTX,DePIN,2019-01,0.0,0.007428,0.0
IOTX,DePIN,2019-02,908644.25,0.006985,6346.49
IOTX,DePIN,2019-03,1192216445.23,0.008975,10699911.54
IOTX,DePIN,2019-04,1978499.28,0.013619,26945.73
IOTX,DePIN,2019-05,2655919.83,0.010279,27300.22
IOTX,DePIN,2019-06,968124252.08,0.010285,9957514.1
IOTX,DePIN,2019-07,643740341.94,0.00763,4912008.26
IOTX,DePIN,2019-08,-20664107.61,0.005104,-105473.04
IOTX,DePIN,2019-09,-5747524.88,0.004206,-24175.7
IOTX,DePIN,2019-10,217645044.48,0.00464,1009804.63
IOTX,DePIN,2019-11,7832160.65,0.004446,34823.17
IOTX,DePIN,2019-12,-11937639.93,0.003688,-44027.09
IOTX,DePIN,2020-01,-15915253.13,0.003861,-61452.73
IOTX,DePIN,2020-02,39142217.95,0.005071,198491.94
IOTX,DePIN,2020-03,-1195352.26,0.002714,-3243.81
IOTX,DePIN,2020-04,-28982253.95,0.002401,-69595.22
IOTX,DePIN,2020-05,-30867699.31,0.003498,-107977.7
IOTX,DePIN,2020-06,38124992.07,0.005044,192302.01
IOTX,DePIN,2020-07,868560079.44,0.006366,5529684.82
IOTX,DePIN,2020-08,642618942.54,0.008508,5467463.39
IOTX,DePIN,2020-09,-26680571.1,0.009291,-247884.94
IOTX,DePIN,2020-10,14969887.24,0.006807,101901.13
IOTX,DePIN,2020-11,-74862428.19,0.007791,-583276.76
IOTX,DePIN,2020-12,-25043998.29,0.007069,-177024.73
IOTX,DePIN,2021-01,367516960.23,0.008319,3057522.71
IOTX,DePIN,2021-02,-27050650.94,0.020014,-541391.45
IOTX,DePIN,2021-03,34965257.39,0.037339,1305554.65
IOTX,DePIN,2021-04,1448377753.08,0.046705,67646720.89
IOTX,DePIN,2021-05,1991990353.46,0.044077,87801160.25
IOTX,DePIN,2021-06,9924009.82,0.022095,219266.35
IOTX,DePIN,2021-07,-59500889.31,0.019114,-1137275.54
IOTX,DePIN,2021-08,-21362153.15,0.063047,-1346811.42
IOTX,DePIN,2021-09,668232459.53,0.065099,43501010.02
IOTX,DePIN,2021-10,-663444642.07,0.067042,-44478725.4
IOTX,DePIN,2021-11,22916323.77,0.162615,3726546.3
IOTX,DePIN,2021-12,-10615454.37,0.126695,-1344925.53
IOTX,DePIN,2022-01,-1275209.71,0.100128,-127684.29
IOTX,DePIN,2022-02,-2500079.58,0.08484,-212105.85
IOTX,DePIN,2022-03,11894067.62,0.079113,940978.18
IOTX,DePIN,2022-04,-3236911.71,0.079055,-255894.56
IOTX,DePIN,2022-05,3889317.4,0.041324,160721.04
IOTX,DePIN,2022-06,24555622.19,0.030089,738857.54
IOTX,DePIN,2022-07,-70532302.51,0.029646,-2091013.93
IOTX,DePIN,2022-08,41278987.79,0.034456,1422327.11
IOTX,DePIN,2022-09,-131558128.3,0.029052,-3822090.17
IOTX,DePIN,2022-10,-11829801.81,0.027605,-326563.75
IOTX,DePIN,2022-11,37161516.92,0.026213,974115.26
IOTX,DePIN,2022-12,20232429.92,0.021623,437486.68
IOTX,DePIN,2023-01,-7429144.73,0.026397,-196109.36
IOTX,DePIN,2023-02,30568627.12,0.030202,923242.21
IOTX,DePIN,2023-03,14189136.23,0.025069,355712.38
IOTX,DePIN,2023-04,-5524586.84,0.027168,-150090.05
IOTX,DePIN,2023-05,-6429346.24,0.023083,-148411.29
IOTX,DePIN,2023-06,26698825.01,0.019904,531409.79
IOTX,DePIN,2023-07,-11340128.13,0.019625,-222547.53
IOTX,DePIN,2023-08,-7917060.71,0.015938,-126181.93
IOTX,DePIN,2023-09,9031074.48,0.014837,133996.21
IOTX,DePIN,2023-10,-11865598.21,0.018686,-221716.45
IOTX,DePIN,2023-11,4818696.56,0.024464,117882.74
IOTX,DePIN,2023-12,-3347211.24,0.040848,-136726.0
IOTX,DePIN,2024-01,-10686273.59,0.043776,-467807.18
IOTX,DePIN,2024-02,13981492.84,0.049593,693390.18
IOTX,DePIN,2024-03,-4547349.87,0.070595,-321018.05
IOTX,DePIN,2024-04,15797487.22,0.064975,1026437.49
IOTX,DePIN,2024-05,-10562782.87,0.051975,-549005.5
IOTX,DePIN,2024-06,-4295437.31,0.049716,-213552.16
IOTX,DePIN,2024-07,10171186.94,0.042165,428872.72
IOTX,DePIN,2024-08,-7622433.62,0.035231,-268545.98
IOTX,DePIN,2024-09,-1217012.71,0.037535,-45680.49
IOTX,DePIN,2024-10,9911939.69,0.039469,391213.61
IOTX,DePIN,2024-11,-11417489.06,0.042043,-480023.9
IOTX,DePIN,2024-12,-4904004.95,0.046841,-229708.82
IOTX,DePIN,2025-01,17189785.41,0.036349,624832.12
IOTX,DePIN,2025-02,-17421722.98,0.020686,-360384.73
IOTX,DePIN,2025-03,-1517296.67,0.017367,-26351.4
IOTX,DePIN,2025-04,4733992.59,0.018562,87871.46
IOTX,DePIN,2025-05,2289657.8,0.020078,45972.62
IOTX,DePIN,2025-06,1330735.27,0.021839,29061.94
IOTX,DePIN,2025-07,3742881.66,0.02271,85000.04
