owner,balance
3ead1cT2en4u9bDYGTXTuwCw6nGrAeH3g1SqUYc5VxNf,282028997142.0
2kp9d1jLju4HFHjKvwYGyLnPLK9RWyA6tpThfaem8xEQ,278062791040.0
AuoCfue6LzChVFf4LLWfU31Rzaa9BinbiMistKezRJdn,270000000000.0
5wcFS8DPvGoFZsuB83RX3cukmcAGXAvrYdtarztdYF4y,268375497000.0
EDTMjt8ADBRQHrKqHxa4oDsqXmCDAuhzhcc2NUfxszLu,257095945354.0
AR5H6GuaezSZf88zxmHnjY2WHkVMJMdvwLzzJoYyG5C2,254269288070.0
FvxtdnhbswpZJujR2DGWAayhfP4y7eRMBRH3rnXZ1xYN,250975875878.0
6CGf2qkByiTaBH46GXqJZUc92vUQFmX3ws44PJpcuAw1,250864190097.0
D89hHJT5Aqyx1trP6EnGY9jJUB3whgnq3aUvvCqedvzf,244742468032.0
AGiAVqZiQrz32m1zKC5T4UfQKcDoGNG34sqSHSVNgwtv,232808477210.0
BY4StcU9Y2BpgH8quZzorg31EGE4L1rjomN8FNsCBEcx,227494427087.0
9JJwpMWw6khJYy7X6SRVUcZHsg5GqYrRztVArtj6XLeo,226518708237.0
6KyaVNPxuVoNZMf4t1B4yPjMwi2964sk6sPK1u92w2nw,225000000000.0
B41nvLBhFfXCKU37wtTF1wi19wB34d5asp31DireKwRx,224174351065.0
CGPrQHJutekKrapAdCEbGV4FmFMsfep6VR5weKmnD4BB,224174351060.0
25fHnT713bXrqEM3jjtENkHXzHvtc5ndTFGqEyytJSQF,222222222222.0
44P5Ct5JkPz76Rs2K6juC65zXMpFRDrHatxcASJ4Dyra,221195249593.0
Fe7SEekiKygziaEGKxsDsgLVzrCfNvVBvAYsaJBwFA8s,216000351553.0
H8sMJSCQxfKiFTCfDR3DUMLPwcRbM61LGFJ8N4dK3WjS,214615669756.0
GJRs4FwHtemZ5ZE9x3FNvJ8TMwitKTh21yxdRPqn7npE,213962293890.0
5RTezCjdci8XL61vLEF4AnmYZNFfEAXKNWeML4c9CUkk,208842511624.0
85KkuN4sytaoJTRjk5uZLHSg3vq2uNvebzFcQ6SnR3bR,206666666667.0
6VJgQfxLEQYYgy7JK8Didj9EmUCyT9NNujMYSyQ89zVw,201540565272.0
2AQdpHJ2JpcEgPiATUXjQxA8QmafFegfQwSLWSprPicm,197443226207.0
FpwQQhQQoEaVu3WU2qZMfF1hx48YyfwsLoRgXG83E99Q,190207559826.0
FrxemLhxL7RcuMgDWpPydQSqUbzU4hKTtcFt7XDHVhFp,183204587117.0
4JEgHH5P2jSHN77FvmBXxCZFinHZdXGNNrMrh6J49qXr,181818249996.0
429Kk8jpBJZShU3dcGKR2Ts6UPU4JpY1Nr8ijicx9UTD,181818249996.0
DrawufMwG1NccPF2Nu5rZE9GiXY3vvSoi1d7iXCHYj5q,180000000000.0
9obNtb5GyUegcs3a1CbBkLuc5hEWynWfJC6gjz5uWQkE,174434583772.0
7k7WXJuhjJ7jzX9Z4viBNkad2YxwiSAbRrLBa5xzszJz,172337253776.0
3BMdFT3dDJt2RqRq7PQHJ4cbpoBRKG8Tz5hnZL9W5rWE,168678162166.0
5WgniGoyWzqNHnXYmvf8JmNk1DMBifB2GKckPB3mbGFM,166666666663.0
GojENouJ4Junavujjmg8bnuC9M1q9VaMoF46uvu1RRuP,166666666663.0
3Dj6U1gu7LwZFtRmgiFnVqrAz14ZzGNSeqUtFGCfmYrt,162766666663.0
A5METekcVZzFzzH6gtWmJjYnjoPrP856HKhVCyh8F7E4,160441178871.0
3bjDsSru6W7nn5XfktQts4x1L3Feai5SQZJDLeFmXDZB,158878000000.0
FdiwMtV6Zh9Epvy8sMKNATMxjQKnznoqeJzZr1YAYHPP,158667000000.0
5hMjmxexWu954pX9gB9jkHxMqdjpxArQS2XdvkaevRax,157301365081.0
HgJdFxmMBMJsDB7usYzSgRS2j3xJEo3DzfcdWxWMb6BP,150000000000.0
7yNsV3MhcvmqTfDsZ914JDPdepJCJYNm3JdEY92xEzQm,144978970000.0
CksYhws4jNNzs8jszgjhuNvAqRNk33MU8hRE6vNfTkrD,144134080000.0
6Md86vK9D5KuPjUEvGyDSE8dnynuJoXGhsUxZZKRJiir,141285000000.0
C44LkhdcLMgVNtyk5BwS8iyVsybkWiunKGNtiSFoHHxP,138888916659.0
3ZWMZMiPzp6sVmPmfDrdnFpwfaw2U8kC5QvjnibDUHd8,134912172264.0
3uNAbwWhpUnFi9d4gFTA9kQNcnLTVvGX9hGmxMZf5gC7,133555250000.0
o8xrJGbdX6dYxGqBnK9cUYqRJTNR53h5FoEELWtj9hz,130399757608.0
2h8JJq1kAsJvKYVrsEqwhQTcy99p465esHUFcJA94QY2,127990886608.0
F1rXwJHpWrt68QZXo1sEmYZ8zatjukBST45DqrJ9RK1T,125000000000.0
9goN9WevrARGxw7vLuZn6o9ZdrZnGrMXvjL8J1De9TKZ,124593563158.0
46hQeN6R9WGAUkjHFCvLh8FrLcUU1u9VsNXYa1XBZZHT,118039071709.0
D5GB31inL8gw7XSzbNEmdXw7afifGU4VLeFdFiyf84Ms,116746855000.0
8TWNcXvh9BXKdgNdRKGAfKzGUYsoVDMKUuAdbMYxCJEA,115312601679.0
ANs4n5cTaHg7Spkw48uBjFBg15DotoBBDYXcHYvBCWGh,114965676113.0
BMnT51N4iSNhWU5PyFFgWwFvN1jgaiiDr9ZHgnkm3iLJ,109575536874.0
HXyGBgTK7PGGVzKpBvy9nt28cZMNys3i7Gd19SRS4y6k,108697185156.0
AMjG6sbvDaHp6usLQ61bGm1DsE6GnnYKYBMtpDKre5nD,108648648649.0
GG1wTRBb7qVMsrK2SHKMvw8wLDANX9c17gmHcTgkdq9T,108517298552.0
FipiBYZGkNcaJQ37Dy2GZcrW1DCRkC3rYxzTkBAA6Zi2,107735393820.0
FixDET3jRBMjT9M69Wim8iRpMQiJHkSSfD7wivStuuph,104864086601.0
BLaQuRW6JqoTRrHZtcummaBusDCLoVfTLaHoAAtBxP2Y,103328777187.0
HaA2nRJsemgcGxsQ3JzV85PJDCGkA11pKBe1uGN4ASig,103099577964.0
4bxnux4pPYUmQrWs9b7gp7451p1MqrQYyhvDQTaFzAHJ,102895765576.0
49mvMufixEbUMzZEUVAnbQ8hLLuEWy789XfKUNTz7wCv,102497766786.0
4zXApbaEnNCVq6Yz99maToCN16agceLkjWgDQVvTHSC2,100000000000.0
446yFc9ePasFYC2JhT9cxm7ymzWVPYN96UkYuyre4mRn,100000000000.0
biduL1vUTmBXCScf9tNex7p9RYzhC5zTkvNuK1Cq31F,99999998216.0
GwDZNHcbfLou2v8oZored85upSsM4W6Y2XkDqZ8nbFhJ,98194000000.0
9kx6CHCKtGqDYMq4KPhpxFCZorgJZDFXT9a5iJx9S1Ab,96830413789.0
HZD3vDv73W2VUfqfv9kiySGayVPnBkrptWAQEXmCx4Df,95473658413.0
4WUR5EDAy2f81bJ1yEaWZNZTZnsg3LJQreiUhJ2hE66z,91119020000.0
DeBa2W61jHRN38fA8Qa7vcrKpJanssYzukt4Zv5kSs1t,91002024500.0
CgRbPBmNQaPvPYcbKzov5LZBrD6UQL7NfpsX46Z3xgbj,90909000000.0
C28JMWCSSVChz522pSuKa6P4rsLyxt9FppYRR17UqSrS,90909000000.0
