token,address,balance,rank,share
BAL,0x129d68015f596839fd2c6159939a1152e31ae604,15989.918162779077,192,0.0005314992105367011
BAL,0x5db5a82d59e30aa3d077727ddad04e1d3a6714f0,15402.762672995254,193,0.0005119823702311124
BAL,0x1888e041d2c9a3dff6792d03ddb843c6dd5508cc,15200.492583543764,194,0.0005052589841722078
BAL,0xf8b23fe51580ebb93914fd7dc05f8a5f8f296fd7,15063.760788068304,195,0.0005007140677685929
BAL,0x00df8071beca2f39de2d0b36d7980e0197112923,15000.0,196,0.0004985946817794647
BAL,0x407c63b5295ca2d261f918b4ee135998daa09116,14935.112981630002,197,0.0004964378602944109
BAL,0x58b704065b7aff3ed351052f8560019e05925023,14888.035478396458,198,0.0004948730207781642
BAL,0x530a1e12c2f4494cb81af83ae0e739677687132d,14750.0,199,0.0004902847704164736
BAL,0xcad8ec0831896be8481d766212a06ff581466f3f,14139.11666343406,200,0.0004699792248965088
BAL,0x4a03aa7fb3973d8f0221b466eefb53d0ac195f55,13898.324237065855,201,0.0004619753700165114
BAL,0x158dc5576b18f9c556ac8ded5dc45119152658c2,13740.90216806956,202,0.0004567427162567599
BAL,0x0248f752802b2cfb4373cc0c3bc3964429385c26,13724.642103666303,203,0.0004562022374809695
BAL,0x2447e639b9a2c930ab4268a929ae25c92e158eb5,13576.73204343,204,0.00045128575951993615
BAL,0xdeb910c6720d5ccc6e77148de257d9819e4b3033,13374.316295574732,205,0.0004445575318273328
BAL,0x29420db52aa14f02557d08e2cee2d3fe3e80cbea,12897.891239121893,206,0.0004287213318664084
BAL,0xc64ddf4bab7fdeca7086ec22d785472abc29364a,12831.850448720346,207,0.0004265261594080935
BAL,0x34c0bd5877a5ee7099d0f5688d65f4bb9158bde2,12718.084544290814,208,0.00042274462108033377
BAL,0x26743984e3357efc59f2fd6c1afdc310335a61c9,12695.167045535403,209,0.00042198285154705807
BAL,0x7f48c7fe704c8a5864950510b44ea7e4d1e6816f,12560.5760940655,210,0.00041750909603915595
BAL,0x9f7dfab2222a473284205cddf08a677726d786a0,12500.0,211,0.0004154955681495539
BAL,0x704e98b1a6530f520ec23ed33dad0c5573f5661e,12500.0,212,0.0004154955681495539
BAL,0x4281e53938c3b1c1d3e8afd21c02ce8512cdbc93,12360.68456382642,213,0.00041086477244515834
BAL,0x80e08c6df0022b2c66da5c32cb6611a62818a1d7,12169.118708039983,214,0.0004044971913181151
BAL,0xc0affdffed7c6f29f0dbde216e8e855072ed707e,11861.88,215,0.0003942846855937464
BAL,0x7257121789c1b0ac572c7e694b08c627062adc89,11719.751730862774,216,0.00038956039231892366
BAL,0x3439b48e3889319502b720167f2055ca78a31899,11117.11342,217,0.0003695289085300744
BAL,0x5e5ea2048475854a5702f5b8468a51ba1296efcc,10952.207693637523,218,0.00036404750065278707
BAL,0xd0fa1ba9922967bf84345fc9b5a1d415c61a00bd,10856.58213,219,0.00036086894082133157
BAL,0x4dfe32a3791ad87753a50557691fdabc9da66027,10799.87735476,220,0.00035898409419692057
BAL,0xaa54f3b282805822419265208e669d12372a3811,10682.90906557173,221,0.00035509610973517966
BAL,0x428ab2ba90eba0a4be7af34c9ac451ab061ac010,10670.603779424911,222,0.00035468708638647443
BAL,0x1d3d543ff89b6e7431ecdd1c456e3e446356105e,10666.253384349397,223,0.00035454248079658837
BAL,0x1204f5060be8b716f5a62b4df4ce32acd01a69f5,10428.487446058774,224,0.00034663922530725445
BAL,0x55bfbb2a8de4d7001c5542d19c702433252c904b,10424.617033425517,225,0.00034651057416357217
BAL,0x3e3740ddf791747f6c75a468bc28a64d0080ff7c,10390.18391488,226,0.00034536602951131375
BAL,0xdf197bc2e71cb8818b8e0477a05a0b2fc33abb7f,10378.458233502988,227,0.00034497627201965917
BAL,0xaa2e24709c11d3fa1d692e2fc000afbc7dacec4a,10337.098092084,228,0.0003436014755830489
BAL,0xff208fa99a070d26b5381f37bb93ac8888c407d6,10244.756276689996,229,0.00034053206637896146
BAL,0xc903069a3ea59200f9232f70ffeec6e5256fd747,10238.95978233,230,0.0003403393929615709
BAL,0x187fe1a8b76c60b85c00a2819152ff00ff642386,10185.193312339998,231,0.00033855221456189955
BAL,0x82b630f37dcd9f4dfdb440dd66aab6b195b3da03,10123.58,232,0.00033650420990459685
BAL,0xcd1baf8fc4783569f9e7fa84b8025f51246ace09,10089.61656,233,0.0003353752772006678
