token,month,incentive_emission_tokens,insider_unlock_tokens,burned_tokens
PUMP,2029-01,0.0,6875000000.0,0.0
PUMP,2029-02,0.0,6875000000.0,0.0
PUMP,2029-03,0.0,6875000000.0,0.0
PUMP,2029-04,0.0,6875000000.0,0.0
PUMP,2029-05,0.0,6875000000.0,0.0
PUMP,2029-06,0.0,6875000000.0,0.0
PUMP,2029-07,0.0,6875000000.0,0.0
JTO,2024-01,0,0.0,0.0
JTO,2024-02,0,0.0,0.0
JTO,2024-03,0,0.0,0.0
JTO,2024-04,0,0.0,0.0
JTO,2024-05,0,0.0,0.0
JTO,2024-06,0,0.0,0.0
JTO,2024-07,0,0.0,0.0
JTO,2024-08,0,0.0,0.0
JTO,2024-09,0,0.0,0.0
JTO,2024-10,0,0.0,0.0
JTO,2024-11,0,0.0,0.0
JTO,2024-12,0,144952742.25,0.0
JTO,2025-01,0,11514733.72,0.0
JTO,2025-02,0,10400404.65,0.0
JTO,2025-03,0,11514733.72,0.0
JTO,2025-04,0,11143290.7,0.0
JTO,2025-05,0,11514733.72,0.0
JTO,2025-06,0,11143290.7,0.0
JTO,2025-07,0,11514733.72,0.0
JTO,2025-08,0,11514733.72,0.0
JTO,2025-09,0,11143290.7,0.0
JTO,2025-10,0,11514733.72,0.0
JTO,2025-11,0,11143290.7,0.0
JTO,2025-12,0,11514733.72,0.0
JTO,2026-01,0,11514733.72,0.0
JTO,2026-02,0,10400404.65,0.0
JTO,2026-03,0,11514733.72,0.0
JTO,2026-04,0,11143290.7,0.0
JTO,2026-05,0,11514733.72,0.0
JTO,2026-06,0,11143290.7,0.0
JTO,2026-07,0,11514733.72,0.0
JTO,2026-08,0,11514733.72,0.0
JTO,2026-09,0,11143290.7,0.0
JTO,2026-10,0,11514733.72,0.0
JTO,2026-11,0,11143290.7,0.0
JTO,2026-12,0,2228658.14,0.0
KMNO,2024-05,0.0,0.0,0.0
KMNO,2024-06,0.0,0.0,0.0
KMNO,2024-07,0.0,0.0,0.0
KMNO,2024-08,0.0,0.0,0.0
KMNO,2024-09,0.0,0.0,0.0
KMNO,2024-10,0.0,0.0,0.0
KMNO,2024-11,0.0,0.0,0.0
KMNO,2024-12,0.0,0.0,0.0
KMNO,2025-01,0.0,0.0,0.0
KMNO,2025-02,0.0,0.0,0.0
KMNO,2025-03,0.0,0.0,0.0
KMNO,2025-04,0.0,0.0,0.0
KMNO,2025-05,0.0,233406764.65,0.0
KMNO,2025-06,0.0,225877514.18,0.0
KMNO,2025-07,0.0,233406764.65,0.0
KMNO,2025-08,0.0,233406764.65,0.0
KMNO,2025-09,0.0,225877514.18,0.0
KMNO,2025-10,0.0,233406764.65,0.0
KMNO,2025-11,0.0,225877514.18,0.0
KMNO,2025-12,0.0,233406764.65,0.0
KMNO,2026-01,0.0,233406764.65,0.0
KMNO,2026-02,0.0,210819013.23,0.0
KMNO,2026-03,0.0,233406764.65,0.0
KMNO,2026-04,0.0,225877514.18,0.0
KMNO,2026-05,0.0,233406764.65,0.0
KMNO,2026-06,0.0,225877514.18,0.0
KMNO,2026-07,0.0,233406764.65,0.0
KMNO,2026-08,0.0,233406764.65,0.0
KMNO,2026-09,0.0,225877514.18,0.0
KMNO,2026-10,0.0,233406764.65,0.0
KMNO,2026-11,0.0,225877514.18,0.0
KMNO,2026-12,0.0,233406764.65,0.0
KMNO,2027-01,0.0,233406764.65,0.0
KMNO,2027-02,0.0,210819013.23,0.0
KMNO,2027-03,0.0,233406764.65,0.0
KMNO,2027-04,0.0,225877514.18,0.0
KMNO,2027-05,0.0,0.0,0.0
FXS,2021-01,0.0,931848.55,0.0
FXS,2021-02,0.0,841669.66,0.0
FXS,2021-03,0.0,931848.55,0.0
FXS,2021-04,0.0,901788.92,0.0
FXS,2021-05,0.0,931848.55,0.0
FXS,2021-06,0.0,1998453.51,0.0
FXS,2021-07,645005.0,4331508.78,0.0
FXS,2021-08,355000.0,4331508.78,0.0
FXS,2021-09,1598952.04,4191782.69,0.0
FXS,2021-10,2216822.43,4331508.78,0.0
FXS,2021-11,4232025.0,4191782.69,0.0
FXS,2021-12,1014163.78,2797158.75,0.0
FXS,2022-01,1302326.0,84854.01,0.0
FXS,2022-02,1534829.0,76642.34,0.0
FXS,2022-03,945140.4,84854.01,0.0
FXS,2022-04,3559000.0,82116.79,0.0
FXS,2022-05,2101340.28,84854.01,0.0
FXS,2022-06,891422.0,82116.79,0.0
FXS,2022-07,710000.0,84854.01,0.0
FXS,2022-08,2610643.0,84854.01,0.0
FXS,2022-09,447000.0,82116.79,0.0
FXS,2022-10,633542.0,84854.01,0.0
FXS,2022-11,360900.0,82116.79,0.0
FXS,2022-12,280375.0,84854.01,0.0
FXS,2023-01,231611.0,84854.01,0.0
FXS,2023-02,196917.0,76642.34,0.0
FXS,2023-03,1210120.0,84854.01,0.0
FXS,2023-04,298023.0,82116.79,0.0
FXS,2023-05,217623.0,84854.01,0.0
FXS,2023-06,183620.54,82116.79,0.0
FXS,2023-07,188571.0,84854.01,0.0
FXS,2023-08,170888.28,84854.01,0.0
FXS,2023-09,1822410.0,82116.79,0.0
FXS,2023-10,83626.0,84854.01,0.0
FXS,2023-11,114601.0,82116.79,0.0
FXS,2023-12,61163.0,54744.53,0.0
FXS,2024-01,110719.0,0.0,0.0
FXS,2024-02,52476.0,0.0,0.0
FXS,2024-03,54288.82,0.0,0.0
FXS,2024-04,246816.0,0.0,0.0
FXS,2024-05,533690.0,0.0,0.0
FXS,2024-06,222696.0,0.0,0.0
FXS,2024-07,545644.0,0.0,0.0
FXS,2024-08,1767491.0,0.0,0.0
FXS,2024-09,1780854.47,0.0,0.0
FXS,2024-10,1309432.0,0.0,0.0
FXS,2024-11,1245375.0,0.0,0.0
FXS,2024-12,745403.45,0.0,0.0
FXS,2025-01,778663.85,0.0,0.0
FXS,2025-02,293995.95,0.0,0.0
FXS,2025-03,944569.9,0.0,0.0
FXS,2025-04,1153967.2,0.0,0.0
FXS,2025-05,732233.0,0.0,0.0
FXS,2025-06,205498.0,0.0,0.0
FXS,2025-07,296584.6,0.0,0.0
FXS,2025-08,363277.98,0.0,0.0
FXS,2025-09,324092.46,0.0,0.0
FXS,2025-10,528584.17,0.0,0.0
FXS,2025-11,461144.52,0.0,0.0
FXS,2025-12,515137.0,0.0,0.0
FXS,2026-01,522143.0,0.0,0.0
FXS,2026-02,513062.0,0.0,0.0
FXS,2026-03,518381.3,0.0,0.0
SNX,2018-04,0.0,0.0,0.0
SNX,2018-05,0.0,0.0,0.0
SNX,2018-06,0.0,3490341.45,0.0
SNX,2018-07,0.0,958505.93,0.0
SNX,2018-08,0.0,958505.93,0.0
SNX,2018-09,0.0,1065024.29,0.0
SNX,2018-10,0.0,2378697.64,0.0
SNX,2018-11,0.0,2301965.46,0.0
SNX,2018-12,0.0,2378697.64,0.0
SNX,2019-01,0.0,2378697.64,0.0
SNX,2019-02,0.0,2148501.09,0.0
SNX,2019-03,0.0,2214064.41,0.0
SNX,2019-04,0.0,1067216.26,0.0
SNX,2019-05,0.0,1102790.14,0.0
SNX,2019-06,0.0,1067216.26,0.0
SNX,2019-07,0.0,1102790.14,0.0
SNX,2019-08,0.0,1102790.14,0.0
SNX,2019-09,0.0,1067216.26,0.0
SNX,2019-10,0.0,1102790.14,0.0
SNX,2019-11,0.0,1067216.26,0.0
SNX,2019-12,0.0,1102790.14,0.0
SNX,2020-01,0.0,1102790.14,0.0
SNX,2020-02,0.0,1031642.39,0.0
SNX,2020-03,0.0,960494.64,0.0
SNX,2020-04,0.0,0.0,0.0
SNX,2020-05,3906369.6,0.0,0.0
SNX,2020-06,385066.03,407650.94,0.0
SNX,2020-07,3979015.68,4212393.06,0.0
SNX,2020-08,3979015.68,4212393.06,0.0
SNX,2020-09,3850660.33,4076509.41,0.0
SNX,2020-10,3979015.68,4212393.06,0.0
SNX,2020-11,3850660.33,4076509.41,0.0
SNX,2020-12,3979015.68,4212393.06,0.0
SNX,2021-01,3979015.68,4212393.06,0.0
SNX,2021-02,3593949.64,3804742.12,0.0
SNX,2021-03,3979015.68,3668858.47,0.0
SNX,2021-04,3850660.33,0.0,0.0
SNX,2021-05,3979015.68,0.0,0.0
SNX,2021-06,3850660.33,0.0,0.0
SNX,2021-07,3979015.68,0.0,0.0
SNX,2021-08,3979015.68,0.0,0.0
SNX,2021-09,3850660.33,0.0,0.0
SNX,2021-10,3979015.68,0.0,0.0
SNX,2021-11,3850660.33,0.0,0.0
SNX,2021-12,3979015.68,0.0,0.0
SNX,2022-01,3979015.68,0.0,0.0
SNX,2022-02,3990396.2,0.0,0.0
SNX,2022-03,5909737.0,0.0,0.0
SNX,2022-04,7235197.21,0.0,0.0
SNX,2022-05,9129973.2,0.0,0.0
SNX,2022-06,11412466.5,0.0,0.0
SNX,2022-07,8467764.83,0.0,0.0
SNX,2022-08,6897047.36,0.0,0.0
SNX,2022-09,6930753.29,0.0,0.0
SNX,2022-10,4346860.0,0.0,0.0
SNX,2022-11,3540545.0,0.0,0.0
SNX,2022-12,3516936.0,0.0,0.0
SNX,2023-01,2231426.0,0.0,0.0
SNX,2023-02,1817511.0,0.0,0.0
SNX,2023-03,1831726.0,0.0,0.0
SNX,2023-04,1310125.0,0.0,0.0
SNX,2023-05,1301780.0,0.0,0.0
SNX,2023-06,1627225.0,0.0,0.0
SNX,2023-07,1301780.0,0.0,0.0
SNX,2023-08,1627225.0,0.0,0.0
SNX,2023-09,1301780.0,0.0,0.0
SNX,2023-10,1431958.0,0.0,0.0
SNX,2023-11,1627225.0,0.0,0.0
SNX,2023-12,325445.0,0.0,0.0
SNX,2024-01,0.0,0.0,0.0
SNX,2024-02,0.0,0.0,0.0
SNX,2024-03,0.0,0.0,0.0
SNX,2024-04,0.0,0.0,0.0
SNX,2024-05,0.0,0.0,0.0
SNX,2024-06,0.0,0.0,0.0
SNX,2024-07,0.0,0.0,0.0
SNX,2024-08,0.0,0.0,0.0
SNX,2024-09,0.0,0.0,0.0
SNX,2024-10,0.0,0.0,0.0
SNX,2024-11,0.0,0.0,0.0
SNX,2024-12,11696746.0,0.0,0.0
SNX,2025-01,0.0,0.0,0.0
SNX,2025-02,0.0,0.0,0.0
SNX,2025-03,0.0,0.0,0.0
SNX,2025-04,0.0,0.0,0.0
SNX,2025-05,4000000.01,0.0,0.0
SNX,2025-06,0.0,0.0,0.0
SNX,2025-07,0.0,0.0,0.0
SNX,2025-08,0.0,0.0,0.0
SNX,2025-09,0.0,0.0,0.0
SNX,2025-10,0.0,0.0,0.0
SNX,2025-11,0.0,0.0,0.0
SNX,2025-12,0.0,0.0,0.0
SNX,2026-01,0.0,0.0,0.0
SNX,2026-02,1050017.46,0.0,0.0
DOT,2020-07,8485648.67,0.0,0.0
DOT,2020-08,8485648.67,0.0,0.0
DOT,2020-09,8211918.06,0.0,0.0
DOT,2020-10,8485648.67,0.0,0.0
DOT,2020-11,8211918.06,0.0,0.0
DOT,2020-12,8485648.67,0.0,0.0
DOT,2021-01,8485648.67,0.0,0.0
DOT,2021-02,7664456.86,0.0,0.0
DOT,2021-03,8485648.67,0.0,0.0
DOT,2021-04,8211918.06,0.0,0.0
DOT,2021-05,8485648.67,0.0,0.0
DOT,2021-06,8211918.06,0.0,0.0
DOT,2021-07,8485648.67,0.0,0.0
DOT,2021-08,8485648.67,0.0,0.0
DOT,2021-09,8211918.06,0.0,0.0
DOT,2021-10,8485648.67,0.0,0.0
DOT,2021-11,8211918.06,0.0,0.0
DOT,2021-12,8485648.67,0.0,0.0
DOT,2022-01,8485648.67,0.0,0.0
DOT,2022-02,7664456.86,0.0,0.0
DOT,2022-03,8485648.67,0.0,0.0
DOT,2022-04,8211918.06,0.0,0.0
DOT,2022-05,8485648.67,0.0,0.0
DOT,2022-06,8211918.06,0.0,0.0
DOT,2022-07,8485648.67,0.0,0.0
DOT,2022-08,8485648.67,0.0,0.0
DOT,2022-09,8211918.06,0.0,0.0
DOT,2022-10,8485648.67,0.0,0.0
DOT,2022-11,8211918.06,0.0,0.0
DOT,2022-12,8485648.67,0.0,0.0
DOT,2023-01,8485648.67,0.0,0.0
DOT,2023-02,7664456.86,0.0,0.0
DOT,2023-03,8485648.67,0.0,0.0
DOT,2023-04,8211918.06,0.0,0.0
DOT,2023-05,8485648.67,0.0,0.0
DOT,2023-06,8211918.06,0.0,0.0
DOT,2023-07,8485648.67,0.0,0.0
DOT,2023-08,8485648.67,0.0,0.0
DOT,2023-09,8211918.06,0.0,0.0
DOT,2023-10,8485648.67,0.0,0.0
DOT,2023-11,8211918.06,0.0,0.0
DOT,2023-12,8485648.67,0.0,0.0
DOT,2024-01,8485648.67,0.0,0.0
DOT,2024-02,7938187.46,0.0,0.0
DOT,2024-03,8485648.67,0.0,0.0
DOT,2024-04,8211918.06,0.0,0.0
DOT,2024-05,8485648.67,0.0,0.0
DOT,2024-06,8211918.06,0.0,0.0
DOT,2024-07,8485648.67,0.0,0.0
DOT,2024-08,8485648.67,0.0,0.0
DOT,2024-09,8211918.06,0.0,0.0
DOT,2024-10,8485648.67,0.0,0.0
DOT,2024-11,8299997.02,0.0,0.0
DOT,2024-12,8656301.65,0.0,0.0
DOT,2025-01,8656301.65,0.0,0.0
DOT,2025-02,7818595.04,0.0,0.0
DOT,2025-03,8656301.65,0.0,0.0
DOT,2025-04,8377066.12,0.0,0.0
DOT,2025-05,8656301.65,0.0,0.0
DOT,2025-06,8377066.12,0.0,0.0
DOT,2025-07,8656301.65,0.0,0.0
DOT,2025-08,8656301.65,0.0,0.0
DOT,2025-09,8377066.12,0.0,0.0
DOT,2025-10,8656301.65,0.0,0.0
DOT,2025-11,8377066.12,0.0,0.0
DOT,2025-12,8656301.65,0.0,0.0
DOT,2026-01,8656301.65,0.0,0.0
DOT,2026-02,7818595.04,0.0,0.0
DOT,2026-03,6327412.74,0.0,0.0
DOT,2026-04,4495584.59,0.0,0.0
DOT,2026-05,4645437.41,0.0,0.0
DOT,2026-06,4495584.59,0.0,0.0
DOT,2026-07,4645437.41,0.0,0.0
DOT,2026-08,4645437.41,0.0,0.0
DOT,2026-09,4495584.59,0.0,0.0
DOT,2026-10,4645437.41,0.0,0.0
DOT,2026-11,4495584.59,0.0,0.0
DOT,2026-12,4645437.41,0.0,0.0
DOT,2027-01,4645437.41,0.0,0.0
DOT,2027-02,4195878.95,0.0,0.0
DOT,2027-03,4645437.41,0.0,0.0
DOT,2027-04,4495584.59,0.0,0.0
DOT,2027-05,4645437.41,0.0,0.0
DOT,2027-06,4495584.59,0.0,0.0
DOT,2027-07,4645437.41,0.0,0.0
DOT,2027-08,4645437.41,0.0,0.0
DOT,2027-09,4495584.59,0.0,0.0
DOT,2027-10,4645437.41,0.0,0.0
DOT,2027-11,4495584.59,0.0,0.0
DOT,2027-12,4645437.41,0.0,0.0
DOT,2028-01,4645437.41,0.0,0.0
DOT,2028-02,4345731.77,0.0,0.0
DOT,2028-03,4291005.52,0.0,0.0
DOT,2028-04,3904864.77,0.0,0.0
DOT,2028-05,4035026.93,0.0,0.0
DOT,2028-06,3904864.77,0.0,0.0
DOT,2028-07,4035026.93,0.0,0.0
DOT,2028-08,4035026.93,0.0,0.0
DOT,2028-09,3904864.77,0.0,0.0
DOT,2028-10,4035026.93,0.0,0.0
DOT,2028-11,3904864.77,0.0,0.0
DOT,2028-12,4035026.93,0.0,0.0
DOT,2029-01,4035026.93,0.0,0.0
DOT,2029-02,3644540.46,0.0,0.0
DOT,2029-03,4035026.93,0.0,0.0
DOT,2029-04,3904864.77,0.0,0.0
DOT,2029-05,4035026.93,0.0,0.0
DOT,2029-06,3904864.77,0.0,0.0
DOT,2029-07,4035026.93,0.0,0.0
DOT,2029-08,4035026.93,0.0,0.0
DOT,2029-09,3904864.77,0.0,0.0
DOT,2029-10,4035026.93,0.0,0.0
DOT,2029-11,3904864.77,0.0,0.0
DOT,2029-12,4035026.93,0.0,0.0
DOT,2030-01,4035026.93,0.0,0.0
DOT,2030-02,3644540.46,0.0,0.0
DOT,2030-03,3727167.39,0.0,0.0
DOT,2030-04,3391765.54,0.0,0.0
DOT,2030-05,3504824.39,0.0,0.0
DOT,2030-06,3391765.54,0.0,0.0
DOT,2030-07,3504824.39,0.0,0.0
DOT,2030-08,3504824.39,0.0,0.0
DOT,2030-09,3391765.54,0.0,0.0
DOT,2030-10,3504824.39,0.0,0.0
DOT,2030-11,3391765.54,0.0,0.0
DOT,2030-12,3504824.39,0.0,0.0
DOT,2031-01,3504824.39,0.0,0.0
DOT,2031-02,3165647.84,0.0,0.0
DOT,2031-03,3504824.39,0.0,0.0
DOT,2031-04,3391765.54,0.0,0.0
DOT,2031-05,3504824.39,0.0,0.0
DOT,2031-06,3391765.54,0.0,0.0
DOT,2031-07,3504824.39,0.0,0.0
DOT,2031-08,3504824.39,0.0,0.0
DOT,2031-09,3391765.54,0.0,0.0
DOT,2031-10,3504824.39,0.0,0.0
DOT,2031-11,3391765.54,0.0,0.0
DOT,2031-12,3504824.39,0.0,0.0
DOT,2032-01,3504824.39,0.0,0.0
DOT,2032-02,3278706.69,0.0,0.0
DOT,2032-03,3237417.6,0.0,0.0
DOT,2032-04,2946087.55,0.0,0.0
DOT,2032-05,3044290.47,0.0,0.0
DOT,2032-06,2946087.55,0.0,0.0
DOT,2032-07,3044290.47,0.0,0.0
DOT,2032-08,3044290.47,0.0,0.0
DOT,2032-09,2946087.55,0.0,0.0
DOT,2032-10,3044290.47,0.0,0.0
DOT,2032-11,2946087.55,0.0,0.0
DOT,2032-12,3044290.47,0.0,0.0
DOT,2033-01,3044290.47,0.0,0.0
DOT,2033-02,2749681.71,0.0,0.0
DOT,2033-03,3044290.47,0.0,0.0
DOT,2033-04,2946087.55,0.0,0.0
DOT,2033-05,3044290.47,0.0,0.0
DOT,2033-06,2946087.55,0.0,0.0
DOT,2033-07,3044290.47,0.0,0.0
DOT,2033-08,3044290.47,0.0,0.0
DOT,2033-09,2946087.55,0.0,0.0
DOT,2033-10,3044290.47,0.0,0.0
DOT,2033-11,2946087.55,0.0,0.0
DOT,2033-12,3044290.47,0.0,0.0
DOT,2034-01,3044290.47,0.0,0.0
DOT,2034-02,2749681.71,0.0,0.0
DOT,2034-03,1276637.94,0.0,0.0
TAO,2021-02,118574.45,0,0.0
TAO,2021-03,131278.86,0,0.0
TAO,2021-04,127044.06,0,0.0
TAO,2021-05,46582.82,0,0.0
TAO,2021-06,0.0,0,0.0
TAO,2021-07,0.0,0,0.0
TAO,2021-08,0.0,0,0.0
TAO,2021-09,0.0,0,0.0
TAO,2021-10,0.0,0,0.0
TAO,2021-11,0.0,0,0.0
TAO,2021-12,0.0,0,0.0
TAO,2022-01,0.0,0,0.0
TAO,2022-02,0.0,0,0.0
TAO,2022-03,0.0,0,0.0
TAO,2022-04,0.0,0,0.0
TAO,2022-05,0.0,0,0.0
TAO,2022-06,0.0,0,0.0
TAO,2022-07,0.0,0,0.0
TAO,2022-08,0.0,0,0.0
TAO,2022-09,0.0,0,0.0
TAO,2022-10,0.0,0,0.0
TAO,2022-11,0.0,0,0.0
TAO,2022-12,0.0,0,0.0
TAO,2023-01,0.0,0,0.0
TAO,2023-02,0.0,0,0.0
TAO,2023-03,0.0,0,0.0
TAO,2023-04,0.0,0,0.0
TAO,2023-05,0.0,0,0.0
TAO,2023-06,0.0,0,0.0
TAO,2023-07,0.0,0,0.0
TAO,2023-08,0.0,0,0.0
TAO,2023-09,0.0,0,0.0
TAO,2023-10,0.0,0,0.0
TAO,2023-11,0.0,0,0.0
TAO,2023-12,0.0,0,0.0
TAO,2024-01,0.0,0,0.0
TAO,2024-02,0.0,0,0.0
TAO,2024-03,0.0,0,0.0
TAO,2024-04,18720.38,0,0.0
TAO,2024-05,580331.68,0,0.0
TAO,2024-06,561611.31,0,0.0
TAO,2024-07,580331.68,0,0.0
TAO,2024-08,580331.68,0,0.0
TAO,2024-09,561611.31,0,0.0
TAO,2024-10,580331.68,0,0.0
TAO,2024-11,561611.31,0,0.0
TAO,2024-12,580331.68,0,0.0
TAO,2025-01,580331.68,0,0.0
TAO,2025-02,524170.55,0,0.0
TAO,2025-03,580331.68,0,0.0
TAO,2025-04,561611.31,0,0.0
TAO,2025-05,580331.68,0,0.0
TAO,2025-06,561611.31,0,0.0
TAO,2025-07,580331.68,0,0.0
TAO,2025-08,580331.68,0,0.0
TAO,2025-09,561611.31,0,0.0
TAO,2025-10,308164.9,0,0.0
TAO,2025-11,108000.0,0,0.0
TAO,2025-12,111600.0,0,0.0
TAO,2026-01,111600.0,0,0.0
TAO,2026-02,100800.0,0,0.0
TAO,2026-03,111600.0,0,0.0
TAO,2026-04,108000.0,0,0.0
TAO,2026-05,111600.0,0,0.0
TAO,2026-06,108000.0,0,0.0
TAO,2026-07,111600.0,0,0.0
TAO,2026-08,111600.0,0,0.0
TAO,2026-09,108000.0,0,0.0
TAO,2026-10,111600.0,0,0.0
TAO,2026-11,108000.0,0,0.0
TAO,2026-12,111600.0,0,0.0
TAO,2027-01,111600.0,0,0.0
TAO,2027-02,100800.0,0,0.0
TAO,2027-03,111600.0,0,0.0
TAO,2027-04,108000.0,0,0.0
TAO,2027-05,111600.0,0,0.0
TAO,2027-06,108000.0,0,0.0
TAO,2027-07,111600.0,0,0.0
TAO,2027-08,111600.0,0,0.0
TAO,2027-09,108000.0,0,0.0
TAO,2027-10,111600.0,0,0.0
TAO,2027-11,108000.0,0,0.0
TAO,2027-12,111600.0,0,0.0
TAO,2028-01,111600.0,0,0.0
TAO,2028-02,104400.0,0,0.0
TAO,2028-03,111600.0,0,0.0
TAO,2028-04,108000.0,0,0.0
TAO,2028-05,111600.0,0,0.0
TAO,2028-06,108000.0,0,0.0
TAO,2028-07,111600.0,0,0.0
TAO,2028-08,111600.0,0,0.0
TAO,2028-09,108000.0,0,0.0
TAO,2028-10,111600.0,0,0.0
TAO,2028-11,108000.0,0,0.0
TAO,2028-12,111600.0,0,0.0
TAO,2029-01,111600.0,0,0.0
TAO,2029-02,100800.0,0,0.0
TAO,2029-03,111600.0,0,0.0
TAO,2029-04,108000.0,0,0.0
TAO,2029-05,111600.0,0,0.0
TAO,2029-06,108000.0,0,0.0
TAO,2029-07,111600.0,0,0.0
TAO,2029-08,111600.0,0,0.0
TAO,2029-09,108000.0,0,0.0
TAO,2029-10,73800.0,0,0.0
TAO,2029-11,54000.0,0,0.0
TAO,2029-12,55800.0,0,0.0
TAO,2030-01,55800.0,0,0.0
TAO,2030-02,50400.0,0,0.0
TAO,2030-03,55800.0,0,0.0
TAO,2030-04,54000.0,0,0.0
TAO,2030-05,55800.0,0,0.0
TAO,2030-06,54000.0,0,0.0
TAO,2030-07,55800.0,0,0.0
TAO,2030-08,55800.0,0,0.0
TAO,2030-09,54000.0,0,0.0
TAO,2030-10,55800.0,0,0.0
TAO,2030-11,54000.0,0,0.0
TAO,2030-12,55800.0,0,0.0
TAO,2031-01,55800.0,0,0.0
TAO,2031-02,50400.0,0,0.0
TAO,2031-03,55800.0,0,0.0
TAO,2031-04,54000.0,0,0.0
TAO,2031-05,55800.0,0,0.0
TAO,2031-06,54000.0,0,0.0
TAO,2031-07,55800.0,0,0.0
TAO,2031-08,55800.0,0,0.0
TAO,2031-09,54000.0,0,0.0
TAO,2031-10,55800.0,0,0.0
TAO,2031-11,54000.0,0,0.0
TAO,2031-12,55800.0,0,0.0
TAO,2032-01,55800.0,0,0.0
TAO,2032-02,52200.0,0,0.0
TAO,2032-03,55800.0,0,0.0
TAO,2032-04,54000.0,0,0.0
TAO,2032-05,55800.0,0,0.0
TAO,2032-06,54000.0,0,0.0
TAO,2032-07,55800.0,0,0.0
TAO,2032-08,55800.0,0,0.0
TAO,2032-09,54000.0,0,0.0
TAO,2032-10,55800.0,0,0.0
TAO,2032-11,54000.0,0,0.0
TAO,2032-12,55800.0,0,0.0
TAO,2033-01,55800.0,0,0.0
TAO,2033-02,50400.0,0,0.0
TAO,2033-03,55800.0,0,0.0
TAO,2033-04,54000.0,0,0.0
TAO,2033-05,55800.0,0,0.0
TAO,2033-06,54000.0,0,0.0
TAO,2033-07,55800.0,0,0.0
TAO,2033-08,55800.0,0,0.0
TAO,2033-09,54000.0,0,0.0
TAO,2033-10,34200.0,0,0.0
TAO,2033-11,27000.0,0,0.0
TAO,2033-12,27900.0,0,0.0
TAO,2034-01,27900.0,0,0.0
TAO,2034-02,25200.0,0,0.0
TAO,2034-03,27900.0,0,0.0
TAO,2034-04,27000.0,0,0.0
TAO,2034-05,27900.0,0,0.0
TAO,2034-06,27000.0,0,0.0
TAO,2034-07,27900.0,0,0.0
TAO,2034-08,27900.0,0,0.0
TAO,2034-09,27000.0,0,0.0
TAO,2034-10,27900.0,0,0.0
TAO,2034-11,27000.0,0,0.0
TAO,2034-12,27900.0,0,0.0
TAO,2035-01,27900.0,0,0.0
TAO,2035-02,25200.0,0,0.0
TAO,2035-03,27900.0,0,0.0
TAO,2035-04,27000.0,0,0.0
TAO,2035-05,27900.0,0,0.0
TAO,2035-06,27000.0,0,0.0
TAO,2035-07,27900.0,0,0.0
TAO,2035-08,27900.0,0,0.0
TAO,2035-09,27000.0,0,0.0
TAO,2035-10,27900.0,0,0.0
TAO,2035-11,27000.0,0,0.0
TAO,2035-12,27900.0,0,0.0
TAO,2036-01,27900.0,0,0.0
TAO,2036-02,26100.0,0,0.0
TAO,2036-03,27900.0,0,0.0
TAO,2036-04,27000.0,0,0.0
TAO,2036-05,27900.0,0,0.0
TAO,2036-06,27000.0,0,0.0
TAO,2036-07,27900.0,0,0.0
TAO,2036-08,27900.0,0,0.0
TAO,2036-09,27000.0,0,0.0
TAO,2036-10,27900.0,0,0.0
TAO,2036-11,27000.0,0,0.0
TAO,2036-12,27900.0,0,0.0
TAO,2037-01,27900.0,0,0.0
TAO,2037-02,25200.0,0,0.0
TAO,2037-03,27900.0,0,0.0
TAO,2037-04,27000.0,0,0.0
TAO,2037-05,27900.0,0,0.0
TAO,2037-06,27000.0,0,0.0
TAO,2037-07,27900.0,0,0.0
TAO,2037-08,27900.0,0,0.0
TAO,2037-09,27000.0,0,0.0
TAO,2037-10,10350.0,0,0.0
TAO,2037-11,6750.0,0,0.0
TAO,2037-12,6975.0,0,0.0
TAO,2038-01,6975.0,0,0.0
TAO,2038-02,6300.0,0,0.0
TAO,2038-03,6975.0,0,0.0
TAO,2038-04,6750.0,0,0.0
TAO,2038-05,6975.0,0,0.0
TAO,2038-06,6750.0,0,0.0
TAO,2038-07,6975.0,0,0.0
TAO,2038-08,6975.0,0,0.0
TAO,2038-09,6750.0,0,0.0
TAO,2038-10,6975.0,0,0.0
TAO,2038-11,6750.0,0,0.0
TAO,2038-12,6975.0,0,0.0
TAO,2039-01,6975.0,0,0.0
TAO,2039-02,6300.0,0,0.0
TAO,2039-03,6975.0,0,0.0
TAO,2039-04,6750.0,0,0.0
TAO,2039-05,6975.0,0,0.0
TAO,2039-06,6750.0,0,0.0
TAO,2039-07,6975.0,0,0.0
TAO,2039-08,6975.0,0,0.0
TAO,2039-09,6750.0,0,0.0
TAO,2039-10,6975.0,0,0.0
TAO,2039-11,6750.0,0,0.0
TAO,2039-12,6975.0,0,0.0
TAO,2040-01,6975.0,0,0.0
TAO,2040-02,6525.0,0,0.0
TAO,2040-03,6975.0,0,0.0
TAO,2040-04,6750.0,0,0.0
TAO,2040-05,6975.0,0,0.0
TAO,2040-06,6750.0,0,0.0
TAO,2040-07,6975.0,0,0.0
TAO,2040-08,6975.0,0,0.0
TAO,2040-09,6750.0,0,0.0
TAO,2040-10,6975.0,0,0.0
TAO,2040-11,6750.0,0,0.0
TAO,2040-12,6975.0,0,0.0
TAO,2041-01,6975.0,0,0.0
TAO,2041-02,6300.0,0,0.0
TAO,2041-03,6975.0,0,0.0
